"ITTER107","Territory","TIPO_DATO_VIOLENZA","Data type","SEXISTAT1","Gender","ETA1","Age class","STEREOTIPI","Stereotypes about gender roles, behaviours regarding intimate partner","OPINIONI_A","Degree of agreement","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","WPROVSEX","women can provoke sexual violence by how they dress","STRODIS","strongly disagree","2018","2018",36.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","STRODIS","strongly disagree","2018","2018",21.8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","SEWNRAP","serious women don’t get raped","STRODIS","strongly disagree","2018","2018",70.4,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","STRODIS","strongly disagree","2018","2018",82.1,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","STRODIS","strongly disagree","2018","2018",52,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","STRODIS","strongly disagree","2018","2018",57.4,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","OACVIF","often accusations of sexual violence are false","STRODIS","strongly disagree","2018","2018",37.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","WPROVSEX","women can provoke sexual violence by how they dress","STRODIS","strongly disagree","2018","2018",36.5,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","STRODIS","strongly disagree","2018","2018",24.4,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","SEWNRAP","serious women don’t get raped","STRODIS","strongly disagree","2018","2018",76.1,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","STRODIS","strongly disagree","2018","2018",83.5,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","STRODIS","strongly disagree","2018","2018",59.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","STRODIS","strongly disagree","2018","2018",56.6,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","OACVIF","often accusations of sexual violence are false","STRODIS","strongly disagree","2018","2018",45.3,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","WPROVSEX","women can provoke sexual violence by how they dress","STRODIS","strongly disagree","2018","2018",36.6,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","STRODIS","strongly disagree","2018","2018",23.2,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","SEWNRAP","serious women don’t get raped","STRODIS","strongly disagree","2018","2018",73.4,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","STRODIS","strongly disagree","2018","2018",82.8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","STRODIS","strongly disagree","2018","2018",56,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","STRODIS","strongly disagree","2018","2018",57,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","OACVIF","often accusations of sexual violence are false","STRODIS","strongly disagree","2018","2018",41.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","WPROVSEX","women can provoke sexual violence by how they dress","NOANSW","not answered","2018","2018",9.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","NOANSW","not answered","2018","2018",13.8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","SEWNRAP","serious women don’t get raped","NOANSW","not answered","2018","2018",10.8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","NOANSW","not answered","2018","2018",10.5,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","NOANSW","not answered","2018","2018",19.4,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","NOANSW","not answered","2018","2018",10.9,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","OACVIF","often accusations of sexual violence are false","NOANSW","not answered","2018","2018",16.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","WPROVSEX","women can provoke sexual violence by how they dress","NOANSW","not answered","2018","2018",8.3,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","NOANSW","not answered","2018","2018",13.8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","SEWNRAP","serious women don’t get raped","NOANSW","not answered","2018","2018",8.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","NOANSW","not answered","2018","2018",8.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","NOANSW","not answered","2018","2018",21,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","NOANSW","not answered","2018","2018",11.5,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","OACVIF","often accusations of sexual violence are false","NOANSW","not answered","2018","2018",17.2,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","WPROVSEX","women can provoke sexual violence by how they dress","NOANSW","not answered","2018","2018",9,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","NOANSW","not answered","2018","2018",13.8,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","SEWNRAP","serious women don’t get raped","NOANSW","not answered","2018","2018",9.7,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","NOANSW","not answered","2018","2018",9.5,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","NOANSW","not answered","2018","2018",20.2,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","NOANSW","not answered","2018","2018",11.2,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","OACVIF","often accusations of sexual violence are false","NOANSW","not answered","2018","2018",16.9,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","WPROVSEX","women can provoke sexual violence by how they dress","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","SEWNRAP","serious women don’t get raped","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","M","males","Y60-74","60-74 years","OACVIF","often accusations of sexual violence are false","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","WPROVSEX","women can provoke sexual violence by how they dress","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","SEWNRAP","serious women don’t get raped","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","F","females","Y60-74","60-74 years","OACVIF","often accusations of sexual violence are false","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","WPROVSEX","women can provoke sexual violence by how they dress","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","WABLAVO","women who don’t want to have a sexual intercourse are able to avoid it","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","SEWNRAP","serious women don’t get raped","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","HUSFNVIO","if a husband/partner forces his wife/partner to have sex against her will,it isn’t sexual violence","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","WOFSREM","faced with a sexual proposal,women often say no but in reality mean yes","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","WSVADRE","if a woman suffers sexual violence when she is affected by alcohol or drugs,she is at least partially responsible","TOT","total","2018","2018",100,,
"IT","Italy","P18_74_AGVIOL","people aged 18-74 years by degree of agreement with some stereotypes on sexual violence (%)","T","total","Y60-74","60-74 years","OACVIF","often accusations of sexual violence are false","TOT","total","2018","2018",100,,
